trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
186,False,"{'a': 0.5, 'e': 0.1542219517938446}",25,0,-69.93510503846545,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0,21,0,2,0,2
187,False,"{'a': 0.5, 'e': 0.15267973227590617}",20,6,23.94857909421568,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
188,False,"{'a': 0.5, 'e': 0.1511529349531471}",20,12,18.601137926293823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
189,False,"{'a': 0.5, 'e': 0.14964140560361563}",20,0,21.612914482995343,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,19,0,1,0,0
190,False,"{'a': 0.5, 'e': 0.14814499154757946}",30,6,-64.3644763814555,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 2}",1,20,1,1,0,2
191,False,"{'a': 0.5, 'e': 0.14666354163210368}",25,16,18.97372720659665,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
192,False,"{'a': 0.5, 'e': 0.14519690621578263}",20,0,-10.962554716448674,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0,19,0,0,0,1
193,False,"{'a': 0.5, 'e': 0.1437449371536248}",25,13,9.369623195122575,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
194,False,"{'a': 0.5, 'e': 0.14230748778208857}",25,8,-23.364997808951927,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1,15,0,1,0,1
195,False,"{'a': 0.5, 'e': 0.14088441290426768}",25,18,10.337959746245385,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
196,False,"{'a': 0.5, 'e': 0.139475568775225}",25,9,24.14160891904136,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
197,False,"{'a': 0.5, 'e': 0.13808081308747275}",25,8,27.72346577026446,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1,16,1,0,0,0
198,False,"{'a': 0.5, 'e': 0.136700004956598}",25,13,10.952867349165949,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
199,False,"{'a': 0.5, 'e': 0.13533300490703204}",20,3,25.347061142540202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
200,False,"{'a': 0.5, 'e': 0.13397967485796172}",20,0,29.521832553010235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
201,False,"{'a': 0.5, 'e': 0.1326398781093821}",25,12,-22.240676548478167,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1,10,0,2,1,0
202,False,"{'a': 0.5, 'e': 0.13131347932828827}",30,0,-2.5401058149653686,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0,29,0,0,0,1
203,False,"{'a': 0.5, 'e': 0.1300003445350054}",25,13,23.772568778784823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
204,False,"{'a': 0.5, 'e': 0.12870034108965533}",30,9,-25.541904942728376,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1,18,1,1,0,1
205,False,"{'a': 0.5, 'e': 0.1274133376787588}",20,10,20.217061062404067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
206,False,"{'a': 0.5, 'e': 0.12613920430197118}",25,11,0.06348859382129901,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1,12,0,2,0,0
207,False,"{'a': 0.5, 'e': 0.12487781225895148}",25,11,28.61165160352549,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
208,False,"{'a': 0.5, 'e': 0.12362903413636196}",20,8,21.416685874607527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
209,False,"{'a': 0.5, 'e': 0.12239274379499834}",30,19,15.683296471178155,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
210,False,"{'a': 0.5, 'e': 0.12116881635704835}",25,13,24.19802245916578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
211,False,"{'a': 0.5, 'e': 0.11995712819347787}",20,0,14.094364367022386,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0,18,1,1,0,0
212,False,"{'a': 0.5, 'e': 0.11875755691154309}",30,0,-19.339988979837848,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0,24,3,2,1,0
213,False,"{'a': 0.5, 'e': 0.11756998134242766}",20,7,23.2422245744944,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1,12,1,0,0,0
214,False,"{'a': 0.5, 'e': 0.11639428152900338}",25,8,-1.7799777532660208,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1,14,1,2,0,0
215,False,"{'a': 0.5, 'e': 0.11523033871371334}",20,12,12.872323218573708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
216,False,"{'a': 0.5, 'e': 0.1140780353265762}",20,9,10.759609775690974,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,10,0,1,0,0
217,False,"{'a': 0.5, 'e': 0.11293725497331045}",25,8,7.291993230861745,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1,16,0,0,1,0
218,False,"{'a': 0.5, 'e': 0.11180788242357734}",25,6,31.843404760150342,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,19,0,0,0,0
219,False,"{'a': 0.5, 'e': 0.11068980359934157}",20,3,8.201946650739895,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1,15,1,1,0,0
220,False,"{'a': 0.5, 'e': 0.10958290556334815}",35,18,27.785762757968108,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
221,False,"{'a': 0.5, 'e': 0.10848707650771466}",30,22,17.781659493685957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
222,False,"{'a': 0.5, 'e': 0.10740220574263752}",30,14,17.736101047398108,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1,15,0,1,0,0
223,False,"{'a': 0.5, 'e': 0.10632818368521114}",20,10,21.018401939041098,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
224,False,"{'a': 0.5, 'e': 0.10526490184835903}",30,22,18.078209741802855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
225,False,"{'a': 0.5, 'e': 0.10421225282987544}",25,13,17.51694594014725,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1,11,1,0,0,0
226,False,"{'a': 0.5, 'e': 0.10317013030157669}",25,16,16.93803008154602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
227,False,"{'a': 0.5, 'e': 0.10213842899856092}",20,14,13.158013371782339,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
228,False,"{'a': 0.5, 'e': 0.10111704470857531}",25,13,-23.073991731893262,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1,11,0,0,0,1
229,False,"{'a': 0.5, 'e': 0.10010587426148955}",30,9,34.64614097442813,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,21,0,0,0,0
230,False,"{'a': 0.5, 'e': 0.09910481551887466}",25,6,33.76987363554518,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,19,0,0,0,0
231,False,"{'a': 0.5, 'e': 0.0981137673636859}",20,13,0.5707130473441588,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1,6,0,1,0,0
232,False,"{'a': 0.5, 'e': 0.09713262969004904}",20,14,12.168911571255139,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
233,False,"{'a': 0.5, 'e': 0.09616130339314856}",35,0,39.21451493985124,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0,34,0,1,0,0
234,False,"{'a': 0.5, 'e': 0.09519969035921708}",25,14,10.541350619944039,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,10,0,1,0,0
235,False,"{'a': 0.5, 'e': 0.0942476934556249}",20,11,4.172647543623991,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1,8,0,1,0,0
236,False,"{'a': 0.5, 'e': 0.09330521652106866}",20,12,15.660565430777766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
237,False,"{'a': 0.5, 'e': 0.09237216435585796}",20,0,31.42298604875555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
238,False,"{'a': 0.5, 'e': 0.09144844271229938}",20,16,7.890172747834063,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
239,False,"{'a': 0.5, 'e': 0.0905339582851764}",20,11,14.565661756530575,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
240,False,"{'a': 0.5, 'e': 0.08962861870232462}",20,13,12.265501023343479,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
241,False,"{'a': 0.5, 'e': 0.08873233251530138}",25,16,15.92401568202833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
242,False,"{'a': 0.5, 'e': 0.08784500919014836}",35,14,39.69808769523627,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,21,0,0,0,0
243,False,"{'a': 0.5, 'e': 0.08696655909824688}",30,16,26.150026551641254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
244,False,"{'a': 0.5, 'e': 0.0860968935072644}",25,13,24.224276748735864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
245,False,"{'a': 0.5, 'e': 0.08523592457219176}",25,15,17.96356020519024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
246,False,"{'a': 0.5, 'e': 0.08438356532646984}",30,18,24.931253800208502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
247,False,"{'a': 0.5, 'e': 0.08353972967320515}",35,22,13.161129542772487,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,12,0,1,0,0
248,False,"{'a': 0.5, 'e': 0.0827043323764731}",20,7,11.861571891144514,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,12,0,1,0,0
249,False,"{'a': 0.5, 'e': 0.08187728905270836}",20,15,-10.494138159692849,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1,4,0,0,1,0
250,False,"{'a': 0.5, 'e': 0.08105851616218128}",30,16,25.50180171694784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
251,False,"{'a': 0.5, 'e': 0.08024793100055946}",30,18,24.453008575386118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
252,False,"{'a': 0.5, 'e': 0.07944545169055386}",20,10,17.4278867365602,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
253,False,"{'a': 0.5, 'e': 0.07865099717364833}",20,10,17.732438595523345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
254,False,"{'a': 0.5, 'e': 0.07786448720191184}",20,14,11.795964698327918,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
255,False,"{'a': 0.5, 'e': 0.07708584232989273}",20,0,18.68191072253661,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,19,0,1,0,0
256,False,"{'a': 0.5, 'e': 0.0763149839065938}",30,19,18.338390330212217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
257,False,"{'a': 0.5, 'e': 0.07555183406752786}",20,15,6.318498803782003,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
258,False,"{'a': 0.5, 'e': 0.07479631572685258}",35,21,26.741731749190023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
259,False,"{'a': 0.5, 'e': 0.07404835256958406}",30,16,26.087304370747674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
260,False,"{'a': 0.5, 'e': 0.07330786904388821}",25,14,20.078309001506433,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
261,False,"{'a': 0.5, 'e': 0.07257479035344933}",20,7,10.252224941239248,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,12,0,1,0,0
262,False,"{'a': 0.5, 'e': 0.07184904244991483}",25,15,17.092577813533236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
263,False,"{'a': 0.5, 'e': 0.07113055202541568}",30,18,22.370931186477023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
264,False,"{'a': 0.5, 'e': 0.07041924650516153}",20,8,23.9944736745473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
265,False,"{'a': 0.5, 'e': 0.06971505404010991}",30,17,23.390094389372354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
266,False,"{'a': 0.5, 'e': 0.06901790349970881}",20,10,17.432038411258972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
267,False,"{'a': 0.5, 'e': 0.06832772446471172}",20,6,22.66296989629126,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
268,False,"{'a': 0.5, 'e': 0.0676444472200646}",20,10,4.8446480016850675,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,9,0,1,0,0
269,False,"{'a': 0.5, 'e': 0.06696800274786396}",20,0,30.50992721883977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,20,0,0,0,0
270,False,"{'a': 0.5, 'e': 0.06629832272038531}",25,14,20.111093713404237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
271,False,"{'a': 0.5, 'e': 0.06563533949318147}",20,2,31.15082236397895,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
272,False,"{'a': 0.5, 'e': 0.06497898609824965}",20,11,5.4959908809573905,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1,8,0,1,0,0
273,False,"{'a': 0.5, 'e': 0.06432919623726716}",25,9,28.82868960742433,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
274,False,"{'a': 0.5, 'e': 0.06368590427489448}",20,7,22.14408624520099,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
275,False,"{'a': 0.5, 'e': 0.06304904523214554}",20,16,9.5715933302123,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
276,False,"{'a': 0.5, 'e': 0.06241855477982408}",20,10,15.526482449699815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
277,False,"{'a': 0.5, 'e': 0.06179436923202584}",30,6,24.560639013200255,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1,23,0,1,0,0
278,False,"{'a': 0.5, 'e': 0.06117642553970558}",25,3,38.91552248531453,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,22,0,0,0,0
279,False,"{'a': 0.5, 'e': 0.06056466128430853}",20,8,21.819383685600744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
280,False,"{'a': 0.5, 'e': 0.05995901467146544}",35,21,24.797787670554083,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
281,False,"{'a': 0.5, 'e': 0.059359424524750785}",20,12,19.213568684568255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
282,False,"{'a': 0.5, 'e': 0.05876583027950327}",20,10,-21.900050090852407,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1,9,0,0,0,1
283,False,"{'a': 0.5, 'e': 0.05817817197670824}",20,7,26.148327046071834,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
284,False,"{'a': 0.5, 'e': 0.05759639025694116}",20,9,23.223394243713944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
285,False,"{'a': 0.5, 'e': 0.057020426354371746}",20,8,-19.769193746322443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1,11,0,0,0,1
286,False,"{'a': 0.5, 'e': 0.05645022209082803}",20,8,-16.515881909196732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1,11,0,0,0,1
287,False,"{'a': 0.5, 'e': 0.05588571986991975}",25,10,28.550472571695753,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
288,False,"{'a': 0.5, 'e': 0.05532686267122055}",25,14,21.397252731315856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
289,False,"{'a': 0.5, 'e': 0.05477359404450834}",20,5,25.864959903446245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
290,False,"{'a': 0.5, 'e': 0.05422585810406326}",25,14,19.980847480254674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
291,False,"{'a': 0.5, 'e': 0.05368359952302263}",25,20,7.740118766149798,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
292,False,"{'a': 0.5, 'e': 0.0531467635277924}",20,9,20.273354308045114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
293,False,"{'a': 0.5, 'e': 0.05261529589251448}",25,16,17.585884443221723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
294,False,"{'a': 0.5, 'e': 0.05208914293358933}",35,24,22.940336121497864,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
295,False,"{'a': 0.5, 'e': 0.05156825150425344}",20,4,23.317872521558982,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
296,False,"{'a': 0.5, 'e': 0.0510525689892109}",20,0,33.75424306344922,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,20,0,0,0,0
297,False,"{'a': 0.5, 'e': 0.050542043299318794}",20,11,15.809011630144596,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
298,False,"{'a': 0.5, 'e': 0.050036622866325604}",20,0,33.33193380425649,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
299,False,"{'a': 0.5, 'e': 0.04953625663766235}",35,18,28.625437466816237,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
1,True,"{'a': 0.0, 'e': 0.0}",20,9,18.554289792654345,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
2,True,"{'a': 0.0, 'e': 0.0}",30,22,16.02599813544514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
3,True,"{'a': 0.0, 'e': 0.0}",25,8,29.628640855151108,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
4,True,"{'a': 0.0, 'e': 0.0}",20,2,33.60480932377014,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
5,True,"{'a': 0.0, 'e': 0.0}",20,14,10.169119097580205,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
6,True,"{'a': 0.0, 'e': 0.0}",30,10,38.093022542297454,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,20,0,0,0,0
7,True,"{'a': 0.0, 'e': 0.0}",25,18,13.838326418394281,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
8,True,"{'a': 0.0, 'e': 0.0}",20,0,34.400511866112105,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
9,True,"{'a': 0.0, 'e': 0.0}",20,10,19.160053929222475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
10,True,"{'a': 0.0, 'e': 0.0}",20,3,28.61778853106639,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
