trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
271,False,"{'a': 0.5, 'e': 0.2570720625972083}",20,3,2.6516586362147736,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1,15,1,1,0,0
272,False,"{'a': 0.5, 'e': 0.25578670228422223}",20,0,-0.05294675705163798,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0,18,0,1,1,0
273,False,"{'a': 0.5, 'e': 0.2545077687728011}",20,6,-64.34651632759484,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1,9,0,4,0,1
274,False,"{'a': 0.5, 'e': 0.25323522992893716}",30,23,-25.905272015092095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1,6,0,0,0,1
275,False,"{'a': 0.5, 'e': 0.25196905377929246}",35,23,17.51375520525994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
276,False,"{'a': 0.5, 'e': 0.25070920851039596}",30,18,14.034343510720747,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
277,False,"{'a': 0.5, 'e': 0.249455662467844}",20,0,-75.26488684824739,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0,16,0,2,0,2
278,False,"{'a': 0.5, 'e': 0.24820838415550478}",25,14,-1.533557608697174,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1,10,0,0,1,0
279,False,"{'a': 0.5, 'e': 0.24696734223472724}",25,7,32.6486729495175,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
280,False,"{'a': 0.5, 'e': 0.2457325055235536}",20,0,-65.8930113845516,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0,14,1,4,0,1
281,False,"{'a': 0.5, 'e': 0.24450384299593586}",25,17,0.4794905408921335,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,7,0,1,0,0
282,False,"{'a': 0.5, 'e': 0.24328132378095618}",30,0,-27.97633425745568,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0,27,0,1,1,1
283,False,"{'a': 0.5, 'e': 0.2420649171620514}",20,12,14.951288916005922,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
284,False,"{'a': 0.5, 'e': 0.24085459257624112}",25,10,-1.2902868131023864,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1,13,0,2,0,0
285,False,"{'a': 0.5, 'e': 0.23965031961335992}",25,13,7.962183970688209,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
286,False,"{'a': 0.5, 'e': 0.23845206801529312}",20,0,17.943014656581543,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,19,0,1,0,0
287,False,"{'a': 0.5, 'e': 0.23725980767521665}",20,6,18.740958107481802,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1,13,1,0,0,0
288,False,"{'a': 0.5, 'e': 0.23607350863684057}",25,14,-44.00439322698522,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1,9,0,0,1,1
289,False,"{'a': 0.5, 'e': 0.23489314109365636}",20,2,23.60066820636011,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1,17,1,0,0,0
290,False,"{'a': 0.5, 'e': 0.23371867538818808}",20,4,6.593705375168576,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1,14,0,2,0,0
291,False,"{'a': 0.5, 'e': 0.23255008201124713}",25,20,9.26050098457051,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
292,False,"{'a': 0.5, 'e': 0.2313873316011909}",25,18,12.575240663886111,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
293,False,"{'a': 0.5, 'e': 0.23023039494318495}",25,8,-26.501380563323167,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1,14,2,0,0,1
294,False,"{'a': 0.5, 'e': 0.22907924296846902}",25,5,-15.557823360098192,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1,18,1,0,0,1
295,False,"{'a': 0.5, 'e': 0.22793384675362668}",25,12,-11.634160403722284,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1,11,0,1,1,0
296,False,"{'a': 0.5, 'e': 0.22679417751985856}",25,8,-10.510988830909897,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1,16,0,0,0,1
297,False,"{'a': 0.5, 'e': 0.22566020663225925}",20,4,-45.394490444511995,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1,12,0,3,0,1
298,False,"{'a': 0.5, 'e': 0.22453190559909794}",30,17,11.571504782139733,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,12,0,1,0,0
299,False,"{'a': 0.5, 'e': 0.22340924607110246}",20,14,9.386723611414864,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
300,False,"{'a': 0.5, 'e': 0.22229219984074694}",20,2,6.852850800069411,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1,16,0,2,0,0
301,False,"{'a': 0.5, 'e': 0.2211807388415432}",20,14,10.865154940682382,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
302,False,"{'a': 0.5, 'e': 0.2200748351473355}",25,2,26.479107548589404,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1,22,0,1,0,0
303,False,"{'a': 0.5, 'e': 0.2189744609715988}",20,0,-63.46769826372945,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0,15,1,2,1,1
304,False,"{'a': 0.5, 'e': 0.21787958866674081}",25,13,-0.3087143855353469,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1,10,0,2,0,0
305,False,"{'a': 0.5, 'e': 0.2167901907234071}",25,11,5.19256055280845,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,13,0,1,0,0
306,False,"{'a': 0.5, 'e': 0.2157062397697901}",20,0,13.949979648142222,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,19,0,1,0,0
307,False,"{'a': 0.5, 'e': 0.21462770857094113}",35,20,-1.4242304176806289,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1,13,0,1,1,0
308,False,"{'a': 0.5, 'e': 0.21355457002808642}",30,19,14.020156996746028,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1,10,1,0,0,0
309,False,"{'a': 0.5, 'e': 0.212486797177946}",20,4,-26.03869373334169,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1,14,0,1,0,1
310,False,"{'a': 0.5, 'e': 0.21142436319205626}",25,4,34.2705929765149,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,21,0,0,0,0
311,False,"{'a': 0.5, 'e': 0.21036724137609597}",35,21,3.3849291022481203,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,13,0,0,1,0
312,False,"{'a': 0.5, 'e': 0.20931540516921548}",25,20,9.818167042327062,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
313,False,"{'a': 0.5, 'e': 0.20826882814336942}",20,12,16.101444891732868,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
314,False,"{'a': 0.5, 'e': 0.20722748400265256}",20,12,13.463341949753918,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
315,False,"{'a': 0.5, 'e': 0.2061913465826393}",20,0,15.545253283256764,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0,18,1,1,0,0
316,False,"{'a': 0.5, 'e': 0.20516038984972612}",25,11,-29.774139544507157,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1,12,0,1,0,1
317,False,"{'a': 0.5, 'e': 0.20413458790047748}",20,12,17.485249371373108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
318,False,"{'a': 0.5, 'e': 0.20311391496097508}",25,14,22.236026487840384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
319,False,"{'a': 0.5, 'e': 0.20209834538617022}",25,5,33.85092034897133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,20,0,0,0,0
320,False,"{'a': 0.5, 'e': 0.20108785365923937}",30,16,1.7412361658201174,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,13,0,0,1,0
321,False,"{'a': 0.5, 'e': 0.20008241439094315}",25,0,24.251406646562625,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,24,0,1,0,0
322,False,"{'a': 0.5, 'e': 0.19908200231898845}",20,12,16.770367219173615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
323,False,"{'a': 0.5, 'e': 0.1980865923073935}",25,3,-48.54862865691467,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1,18,0,2,1,1
324,False,"{'a': 0.5, 'e': 0.19709615934585653}",25,13,-2.7727963187366833,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1,10,0,2,0,0
325,False,"{'a': 0.5, 'e': 0.19611067854912725}",25,0,16.154725846406425,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0,23,1,1,0,0
326,False,"{'a': 0.5, 'e': 0.19513012515638162}",25,16,19.459114314544763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
327,False,"{'a': 0.5, 'e': 0.1941544745305997}",20,7,20.66161130093071,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
328,False,"{'a': 0.5, 'e': 0.1931837021579467}",20,14,11.11428979426694,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
329,False,"{'a': 0.5, 'e': 0.19221778364715697}",25,0,18.61896699065163,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0,23,1,1,0,0
330,False,"{'a': 0.5, 'e': 0.19125669472892118}",20,0,-66.98389431260512,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0,17,0,1,0,2
331,False,"{'a': 0.5, 'e': 0.19030041125527658}",25,4,-24.650544583180903,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1,19,0,1,0,1
332,False,"{'a': 0.5, 'e': 0.1893489091990002}",25,19,-1.2863994796636797,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1,5,0,1,0,0
333,False,"{'a': 0.5, 'e': 0.1884021646530052}",30,12,-9.632083526852877,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1,17,0,0,0,1
334,False,"{'a': 0.5, 'e': 0.18746015382974016}",30,19,0.9527989893024373,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1,10,0,0,1,0
335,False,"{'a': 0.5, 'e': 0.18652285306059146}",20,6,26.79031758650184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
336,False,"{'a': 0.5, 'e': 0.18559023879528852}",25,0,23.064469246984704,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,24,0,1,0,0
337,False,"{'a': 0.5, 'e': 0.18466228760131206}",20,14,-0.533892128238517,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1,5,0,1,0,0
338,False,"{'a': 0.5, 'e': 0.1837389761633055}",25,9,10.985297576349673,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1,14,1,1,0,0
339,False,"{'a': 0.5, 'e': 0.18282028128248898}",30,7,8.349688827945887,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1,21,0,1,1,0
340,False,"{'a': 0.5, 'e': 0.18190617987607652}",25,12,24.543307499317887,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
341,False,"{'a': 0.5, 'e': 0.18099664897669615}",25,16,-35.939306710179,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1,7,0,1,0,1
342,False,"{'a': 0.5, 'e': 0.18009166573181265}",35,18,-61.704650820641014,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1,14,1,0,0,2
343,False,"{'a': 0.5, 'e': 0.1791912074031536}",30,17,12.461619267759383,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,12,0,1,0,0
344,False,"{'a': 0.5, 'e': 0.17829525136613783}",20,0,28.138316197929434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
345,False,"{'a': 0.5, 'e': 0.17740377510930713}",20,13,1.8178039534637942,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1,6,0,1,0,0
346,False,"{'a': 0.5, 'e': 0.1765167562337606}",30,0,34.414408241532705,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0,29,0,1,0,0
347,False,"{'a': 0.5, 'e': 0.1756341724525918}",25,14,8.472968903226311,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,10,0,1,0,0
348,False,"{'a': 0.5, 'e': 0.17475600159032884}",30,0,-47.793106818254245,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0,27,0,1,0,2
349,False,"{'a': 0.5, 'e': 0.1738822215823772}",35,20,6.010901894905837,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1,13,1,1,0,0
350,False,"{'a': 0.5, 'e': 0.17301281047446532}",20,0,-44.6318195625083,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1,17,0,1,1,1
351,False,"{'a': 0.5, 'e': 0.172147746422093}",25,16,-29.087859931881347,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1,7,1,0,0,1
352,False,"{'a': 0.5, 'e': 0.1712870076899825}",30,8,-4.2908248827077395,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1,20,1,0,0,1
353,False,"{'a': 0.5, 'e': 0.1704305726515326}",35,23,-31.418964003335663,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1,10,0,1,0,1
354,False,"{'a': 0.5, 'e': 0.16957841978827493}",30,13,-26.77106662542571,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1,15,0,1,0,1
355,False,"{'a': 0.5, 'e': 0.16873052768933355}",25,12,10.451746407250537,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,12,0,1,0,0
356,False,"{'a': 0.5, 'e': 0.1678868750508869}",20,13,-27.41625644329519,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1,6,0,0,0,1
357,False,"{'a': 0.5, 'e': 0.16704744067563246}",20,6,23.9753119550318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
358,False,"{'a': 0.5, 'e': 0.1662122034722543}",30,18,-19.042306051186067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1,11,0,0,0,1
359,False,"{'a': 0.5, 'e': 0.16538114245489302}",25,8,-53.75310546196747,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1,13,1,1,1,1
360,False,"{'a': 0.5, 'e': 0.16455423674261857}",20,3,8.191710841896002,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1,15,1,1,0,0
361,False,"{'a': 0.5, 'e': 0.16373146555890547}",20,10,10.89347311861061,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1,9,1,0,0,0
362,False,"{'a': 0.5, 'e': 0.16291280823111093}",20,0,-32.10932314955787,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0,17,1,1,0,1
363,False,"{'a': 0.5, 'e': 0.1620982441899554}",20,11,14.043869607721515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
364,False,"{'a': 0.5, 'e': 0.1612877529690056}",20,6,15.815481126514051,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1,13,1,0,0,0
365,False,"{'a': 0.5, 'e': 0.16048131420416056}",20,14,10.17612839851,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
366,False,"{'a': 0.5, 'e': 0.15967890763313977}",25,11,24.307882279401632,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
367,False,"{'a': 0.5, 'e': 0.15888051309497409}",30,19,19.332405058074563,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
368,False,"{'a': 0.5, 'e': 0.1580861105294992}",20,6,14.833886513370981,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1,13,1,0,0,0
369,False,"{'a': 0.5, 'e': 0.1572956799768517}",30,12,-19.127105207266464,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1,16,0,1,0,1
370,False,"{'a': 0.5, 'e': 0.15650920157696743}",30,22,18.248420863266507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
371,False,"{'a': 0.5, 'e': 0.1557266555690826}",25,6,18.849102597223066,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1,18,0,1,0,0
372,False,"{'a': 0.5, 'e': 0.1549480222912372}",25,11,26.6126280174662,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
373,False,"{'a': 0.5, 'e': 0.15417328217978102}",30,13,19.211079525043495,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,16,0,1,0,0
374,False,"{'a': 0.5, 'e': 0.1534024157688821}",30,16,12.575583072231451,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,13,0,1,0,0
375,False,"{'a': 0.5, 'e': 0.1526354036900377}",20,0,-107.2705526798926,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0,16,0,1,0,3
376,False,"{'a': 0.5, 'e': 0.1518722266715875}",25,11,25.186847862967774,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
377,False,"{'a': 0.5, 'e': 0.15111286553822956}",25,12,24.691763039581808,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
378,False,"{'a': 0.5, 'e': 0.15035730121053842}",25,0,-29.243782910959965,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0,21,2,1,0,1
379,False,"{'a': 0.5, 'e': 0.14960551470448571}",20,16,7.196636428700515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
380,False,"{'a': 0.5, 'e': 0.14885748713096328}",25,5,21.483941476977556,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1,19,0,1,0,0
381,False,"{'a': 0.5, 'e': 0.14811319969530848}",25,7,-23.127663836702634,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1,16,1,0,0,1
382,False,"{'a': 0.5, 'e': 0.14737263369683193}",25,13,-31.613948263119173,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1,10,0,1,0,1
383,False,"{'a': 0.5, 'e': 0.14663577052834778}",25,0,13.245680890321077,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0,23,0,2,0,0
384,False,"{'a': 0.5, 'e': 0.14590259167570604}",25,15,7.0796203839250795,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,9,0,1,0,0
385,False,"{'a': 0.5, 'e': 0.14517307871732751}",25,15,21.20288692335456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
386,False,"{'a': 0.5, 'e': 0.14444721332374086}",25,7,17.791755394464705,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,17,0,1,0,0
387,False,"{'a': 0.5, 'e': 0.14372497725712216}",25,16,16.090991523937046,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
388,False,"{'a': 0.5, 'e': 0.14300635237083656}",20,0,-1.3825141639884797,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1,17,1,2,0,0
389,False,"{'a': 0.5, 'e': 0.14229132060898236}",20,8,4.1523286553083505,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
390,False,"{'a': 0.5, 'e': 0.14157986400593744}",20,8,17.588078279035972,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
391,False,"{'a': 0.5, 'e': 0.14087196468590776}",30,18,14.784096788482813,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1,11,1,0,0,0
392,False,"{'a': 0.5, 'e': 0.14016760486247823}",25,0,35.541804010801094,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,24,0,1,0,0
393,False,"{'a': 0.5, 'e': 0.13946676683816583}",20,4,-14.33276510743908,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1,15,0,0,0,1
394,False,"{'a': 0.5, 'e': 0.138769433003975}",20,14,2.1258025270472514,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1,5,0,1,0,0
395,False,"{'a': 0.5, 'e': 0.13807558583895513}",25,18,11.983642714804848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
396,False,"{'a': 0.5, 'e': 0.13738520790976036}",25,9,28.030108288674697,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
397,False,"{'a': 0.5, 'e': 0.13669828187021155}",30,17,24.361249786495982,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
398,False,"{'a': 0.5, 'e': 0.13601479046086049}",25,8,24.5137919995227,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1,16,1,0,0,0
399,False,"{'a': 0.5, 'e': 0.1353347165085562}",30,8,17.24902738975976,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1,21,0,0,1,0
400,False,"{'a': 0.5, 'e': 0.1346580429260134}",20,0,27.173809829293628,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0,19,1,0,0,0
401,False,"{'a': 0.5, 'e': 0.13398475271138333}",20,13,2.8791739288678113,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1,6,0,1,0,0
402,False,"{'a': 0.5, 'e': 0.13331482894782642}",25,19,13.489284744247552,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
403,False,"{'a': 0.5, 'e': 0.13264825480308728}",25,7,35.98527415113993,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
404,False,"{'a': 0.5, 'e': 0.13198501352907185}",25,7,-12.654204432500077,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1,17,0,0,0,1
405,False,"{'a': 0.5, 'e': 0.1313250884614265}",25,1,1.5631968503572573,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1,22,0,1,1,0
406,False,"{'a': 0.5, 'e': 0.13066846301911936}",35,28,12.61413389704592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
407,False,"{'a': 0.5, 'e': 0.13001512070402377}",20,10,18.52148053160198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
408,False,"{'a': 0.5, 'e': 0.12936504510050365}",25,16,14.723741257538922,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
409,False,"{'a': 0.5, 'e': 0.12871821987500112}",20,4,4.302869326135204,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1,14,0,2,0,0
410,False,"{'a': 0.5, 'e': 0.12807462877562611}",30,20,6.048421477322094,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,9,0,1,0,0
411,False,"{'a': 0.5, 'e': 0.12743425563174798}",30,10,11.248765902071083,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1,19,0,0,1,0
412,False,"{'a': 0.5, 'e': 0.12679708435358925}",20,14,13.77562787301212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
413,False,"{'a': 0.5, 'e': 0.1261630989318213}",20,10,15.924183605735092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
414,False,"{'a': 0.5, 'e': 0.1255322834371622}",25,13,-60.82122681115999,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1,10,0,0,0,2
415,False,"{'a': 0.5, 'e': 0.12490462201997637}",30,21,20.462734995547084,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
416,False,"{'a': 0.5, 'e': 0.1242800989098765}",25,12,-18.15366347706614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1,12,0,0,0,1
417,False,"{'a': 0.5, 'e': 0.12365869841532712}",20,0,-7.744725865456471,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0,19,0,0,0,1
418,False,"{'a': 0.5, 'e': 0.12304040492325048}",20,0,31.191706708574664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
419,False,"{'a': 0.5, 'e': 0.12242520289863422}",35,21,-32.988373005669615,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1,12,0,1,0,1
420,False,"{'a': 0.5, 'e': 0.12181307688414106}",25,2,36.942232488695225,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,23,0,0,0,0
421,False,"{'a': 0.5, 'e': 0.12120401149972035}",20,6,-29.319525563792403,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1,12,0,1,0,1
422,False,"{'a': 0.5, 'e': 0.12059799144222175}",20,14,12.441973706156876,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
423,False,"{'a': 0.5, 'e': 0.11999500148501063}",25,7,24.111141491671567,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,17,0,1,0,0
424,False,"{'a': 0.5, 'e': 0.11939502647758558}",35,22,27.97807555591649,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
425,False,"{'a': 0.5, 'e': 0.11879805134519765}",25,11,13.644307739028047,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,13,0,1,0,0
426,False,"{'a': 0.5, 'e': 0.11820406108847166}",25,16,2.1109610124696196,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1,8,0,1,0,0
427,False,"{'a': 0.5, 'e': 0.11761304078302931}",30,15,2.7486856980751666,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1,13,0,2,0,0
428,False,"{'a': 0.5, 'e': 0.11702497557911416}",20,0,29.222491327499473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
429,False,"{'a': 0.5, 'e': 0.11643985070121858}",20,13,-1.612620123885209,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1,6,0,1,0,0
430,False,"{'a': 0.5, 'e': 0.1158576514477125}",25,3,-42.7662912852182,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1,18,0,3,0,1
431,False,"{'a': 0.5, 'e': 0.11527836319047394}",20,16,8.719825238840912,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
432,False,"{'a': 0.5, 'e': 0.11470197137452157}",20,9,24.77035793328224,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
433,False,"{'a': 0.5, 'e': 0.11412846151764895}",25,17,14.682922150477129,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
