trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
1,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.27519324286025,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0,17,4,4,0,0
2,False,"{'a': 0.5, 'e': 1.0}",20,0,-111.30910631621663,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0,12,0,6,1,1
3,False,"{'a': 0.5, 'e': 1.0}",30,0,-220.84183482847652,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 4}",0,17,3,6,0,4
4,False,"{'a': 0.5, 'e': 1.0}",35,0,-142.421464502361,"{0: 23, 1: 2, 2: 7, 3: 2, 4: 1}",0,23,2,7,2,1
5,False,"{'a': 0.5, 'e': 1.0}",20,0,-151.55317405398665,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0,13,1,2,1,3
6,False,"{'a': 0.5, 'e': 1.0}",25,7,-65.83900153474286,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 1}",1,11,4,2,0,1
7,False,"{'a': 0.5, 'e': 1.0}",20,0,-196.3612211309052,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 4}",0,10,2,4,0,4
8,False,"{'a': 0.5, 'e': 1.0}",30,0,-54.20938199120733,"{0: 23, 1: 0, 2: 6, 3: 1, 4: 0}",0,23,0,6,1,0
9,False,"{'a': 0.5, 'e': 1.0}",20,0,-161.01662927764352,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0,10,2,4,2,2
10,False,"{'a': 0.5, 'e': 1.0}",25,10,-14.265084660096882,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1,12,0,3,0,0
11,False,"{'a': 0.5, 'e': 1.0}",20,0,-53.43488077687187,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0,16,1,1,1,1
12,False,"{'a': 0.5, 'e': 1.0}",20,7,-20.897300027003723,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1,9,1,3,0,0
13,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.52830079172685,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0,15,1,3,0,1
14,False,"{'a': 0.5, 'e': 1.0}",30,10,-97.85156119584411,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",1,10,4,5,0,1
15,False,"{'a': 0.5, 'e': 1.0}",25,0,-65.67712066348412,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0,20,1,2,1,1
16,False,"{'a': 0.5, 'e': 1.0}",25,0,-192.71918884235868,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 3}",0,12,2,8,0,3
17,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.88453286674854,"{0: 9, 1: 6, 2: 4, 3: 0, 4: 1}",0,9,6,4,0,1
18,False,"{'a': 0.5, 'e': 1.0}",30,0,-140.72533562422973,"{0: 19, 1: 7, 2: 1, 3: 0, 4: 3}",0,19,7,1,0,3
19,False,"{'a': 0.5, 'e': 1.0}",20,0,-208.4812724533747,"{0: 8, 1: 2, 2: 5, 3: 2, 4: 3}",0,8,2,5,2,3
20,False,"{'a': 0.5, 'e': 1.0}",25,0,-184.51167206940585,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0,14,2,5,1,3
21,False,"{'a': 0.5, 'e': 1.0}",20,0,-171.997229702796,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0,12,1,2,2,3
22,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.521902815819104,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0,15,2,2,1,0
23,False,"{'a': 0.5, 'e': 1.0}",20,0,-92.68445311470202,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0,12,1,6,0,1
24,False,"{'a': 0.5, 'e': 1.0}",20,0,-99.19131962800212,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0,13,0,5,1,1
25,False,"{'a': 0.5, 'e': 1.0}",25,0,-168.89433329710496,"{0: 12, 1: 1, 2: 10, 3: 0, 4: 2}",0,12,1,10,0,2
26,False,"{'a': 0.5, 'e': 1.0}",20,0,-132.18166675978907,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0,13,2,2,0,3
27,False,"{'a': 0.5, 'e': 1.0}",20,0,-114.28364224968249,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0,11,1,6,1,1
28,False,"{'a': 0.5, 'e': 1.0}",25,0,-68.17763198267524,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0,16,3,5,1,0
29,False,"{'a': 0.5, 'e': 1.0}",30,12,-118.43775893925353,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 2}",1,12,1,1,2,2
30,False,"{'a': 0.5, 'e': 1.0}",25,0,-88.22849374379878,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0,16,1,6,2,0
31,False,"{'a': 0.5, 'e': 1.0}",25,0,-96.88313381867518,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0,18,2,3,0,2
32,False,"{'a': 0.5, 'e': 1.0}",25,5,-74.06746888958622,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",1,12,0,7,1,0
33,False,"{'a': 0.5, 'e': 1.0}",25,0,-160.4767146441387,"{0: 9, 1: 4, 2: 11, 3: 0, 4: 1}",0,9,4,11,0,1
34,False,"{'a': 0.5, 'e': 1.0}",20,0,-139.61547103724953,"{0: 8, 1: 1, 2: 9, 3: 1, 4: 1}",0,8,1,9,1,1
35,False,"{'a': 0.5, 'e': 1.0}",25,0,-236.385736457875,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 5}",0,12,5,3,0,5
36,False,"{'a': 0.5, 'e': 1.0}",20,0,-113.11059352143027,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0,11,4,3,0,2
37,False,"{'a': 0.5, 'e': 1.0}",20,0,-92.96610311070611,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0,13,2,2,2,1
38,False,"{'a': 0.5, 'e': 1.0}",25,0,-68.60106390624118,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0,16,3,5,1,0
39,False,"{'a': 0.5, 'e': 1.0}",25,10,-30.48422888896142,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1,11,1,2,1,0
40,False,"{'a': 0.5, 'e': 1.0}",20,0,-156.1464044027535,"{0: 10, 1: 5, 2: 2, 3: 0, 4: 3}",0,10,5,2,0,3
41,False,"{'a': 0.5, 'e': 1.0}",20,0,-58.50343464627331,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0,11,4,5,0,0
42,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.59476598568883,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0,18,4,3,0,0
43,False,"{'a': 0.5, 'e': 1.0}",25,0,-150.57348213302856,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0,18,1,2,1,3
44,False,"{'a': 0.5, 'e': 1.0}",25,0,-199.33156625222188,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0,13,1,7,1,3
45,False,"{'a': 0.5, 'e': 1.0}",20,0,-61.048619606830584,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0,11,3,6,0,0
46,False,"{'a': 0.5, 'e': 1.0}",20,0,-8.10072078439231,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0,16,2,2,0,0
47,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.02674265093033,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0,13,1,4,2,0
48,False,"{'a': 0.5, 'e': 1.0}",20,0,-65.89115231916225,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0,11,4,4,1,0
49,False,"{'a': 0.5, 'e': 1.0}",25,0,-66.27694372856644,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0,15,3,7,0,0
50,False,"{'a': 0.5, 'e': 1.0}",25,0,-95.04496725812388,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0,17,2,3,2,1
51,False,"{'a': 0.5, 'e': 1.0}",30,0,-181.4296515373941,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0,17,2,7,2,2
52,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.078217598514822,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0,15,3,2,0,0
53,False,"{'a': 0.5, 'e': 1.0}",25,0,-104.19934377986206,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0,16,2,5,1,1
54,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.54609702313778,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0,11,2,7,0,0
55,False,"{'a': 0.5, 'e': 1.0}",20,0,-218.03955328797178,"{0: 10, 1: 2, 2: 2, 3: 2, 4: 4}",0,10,2,2,2,4
56,False,"{'a': 0.5, 'e': 1.0}",20,0,-156.77140999723804,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0,12,2,2,1,3
57,False,"{'a': 0.5, 'e': 1.0}",20,13,4.03577577784133,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1,6,1,0,0,0
58,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.43702595278532,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0,14,4,1,0,1
59,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.19708166383661,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0,11,2,6,0,1
60,False,"{'a': 0.5, 'e': 1.0}",20,0,-111.115155891273,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0,10,3,5,1,1
61,False,"{'a': 0.5, 'e': 1.0}",20,0,-91.05279065890187,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0,15,0,3,0,2
62,False,"{'a': 0.5, 'e': 1.0}",20,0,-110.29905503092934,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0,13,2,3,0,2
63,False,"{'a': 0.5, 'e': 1.0}",35,0,-128.9395003627986,"{0: 20, 1: 1, 2: 13, 3: 1, 4: 0}",0,20,1,13,1,0
64,False,"{'a': 0.5, 'e': 1.0}",25,0,-130.70545736490104,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0,15,2,6,0,2
65,False,"{'a': 0.5, 'e': 1.0}",30,0,-98.45399341275967,"{0: 19, 1: 3, 2: 6, 3: 2, 4: 0}",0,19,3,6,2,0
66,False,"{'a': 0.5, 'e': 1.0}",30,0,-91.56322598238822,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0,23,1,3,2,1
67,False,"{'a': 0.5, 'e': 1.0}",20,0,-106.14117425622206,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0,10,2,7,0,1
68,False,"{'a': 0.5, 'e': 1.0}",25,0,-110.3805090604123,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0,15,2,7,0,1
69,False,"{'a': 0.5, 'e': 1.0}",20,0,-113.8988314343821,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0,9,3,7,0,1
70,False,"{'a': 0.5, 'e': 1.0}",25,0,-95.54468463263238,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0,19,0,4,0,2
71,False,"{'a': 0.5, 'e': 1.0}",30,0,-189.69920161393068,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0,18,2,6,1,3
72,False,"{'a': 0.5, 'e': 1.0}",25,0,-198.9005582282003,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0,15,1,5,0,4
73,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.16843514502965,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0,15,1,2,1,1
74,False,"{'a': 0.5, 'e': 1.0}",25,0,-145.6564680230535,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0,16,2,4,0,3
75,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.62692106924963,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0,12,5,1,0,2
76,False,"{'a': 0.5, 'e': 1.0}",25,0,-53.05029088175764,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0,18,2,4,1,0
77,False,"{'a': 0.5, 'e': 1.0}",20,0,-70.83269238093209,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0,12,5,2,0,1
78,False,"{'a': 0.5, 'e': 1.0}",20,5,-93.15846514418135,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 2}",1,11,0,1,1,2
79,False,"{'a': 0.5, 'e': 1.0}",25,0,-187.90404718639252,"{0: 16, 1: 2, 2: 1, 3: 3, 4: 3}",0,16,2,1,3,3
80,False,"{'a': 0.5, 'e': 1.0}",25,0,-112.83371697577469,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0,14,2,8,0,1
81,False,"{'a': 0.5, 'e': 1.0}",30,0,-211.26184744876133,"{0: 14, 1: 2, 2: 10, 3: 2, 4: 2}",0,14,2,10,2,2
82,False,"{'a': 0.5, 'e': 1.0}",25,0,-202.691074920188,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 3}",0,12,2,8,0,3
83,False,"{'a': 0.5, 'e': 1.0}",30,0,-99.39213182182556,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0,19,4,6,0,1
84,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.91792213406498,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0,14,1,4,0,1
85,False,"{'a': 0.5, 'e': 1.0}",20,5,-76.41608442654531,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 1}",1,8,2,4,0,1
86,False,"{'a': 0.5, 'e': 1.0}",25,0,-60.29153867861993,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0,16,2,7,0,0
87,False,"{'a': 0.5, 'e': 1.0}",20,0,-179.90820193875902,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 3}",0,10,0,7,0,3
88,False,"{'a': 0.5, 'e': 1.0}",20,2,-86.93399756796396,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 1}",1,10,2,5,0,1
89,False,"{'a': 0.5, 'e': 1.0}",30,10,-43.0866965425029,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1,16,1,2,0,1
90,False,"{'a': 0.5, 'e': 1.0}",30,0,-253.35557050415005,"{0: 15, 1: 2, 2: 6, 3: 4, 4: 3}",0,15,2,6,4,3
91,False,"{'a': 0.5, 'e': 1.0}",30,0,-147.3775143229276,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0,18,2,8,0,2
92,False,"{'a': 0.5, 'e': 1.0}",20,0,-166.42692512428636,"{0: 12, 1: 2, 2: 1, 3: 2, 4: 3}",0,12,2,1,2,3
93,False,"{'a': 0.5, 'e': 1.0}",20,4,-156.6483801702994,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 3}",1,8,1,4,0,3
94,False,"{'a': 0.5, 'e': 1.0}",30,1,-112.58213508464867,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 2}",1,21,2,3,1,2
95,False,"{'a': 0.5, 'e': 1.0}",20,0,-134.67662344911176,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0,13,2,2,0,3
96,False,"{'a': 0.5, 'e': 1.0}",20,0,-130.0619303304929,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0,10,2,5,2,1
97,False,"{'a': 0.5, 'e': 1.0}",25,13,-75.36883061073935,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1,9,0,1,0,2
98,False,"{'a': 0.5, 'e': 1.0}",25,0,-197.54825363366558,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0,12,3,6,1,3
99,False,"{'a': 0.5, 'e': 1.0}",30,0,-71.19793549091838,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0,23,2,4,0,1
100,False,"{'a': 0.5, 'e': 1.0}",35,22,-27.42952703128338,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1,8,2,3,0,0
101,False,"{'a': 0.5, 'e': 1.0}",20,0,-89.88743699688088,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0,10,3,6,1,0
102,False,"{'a': 0.5, 'e': 1.0}",25,3,-98.56605702525331,"{0: 12, 1: 5, 2: 3, 3: 1, 4: 1}",1,12,5,3,1,1
103,False,"{'a': 0.5, 'e': 1.0}",30,0,-190.65700249722212,"{0: 18, 1: 4, 2: 3, 3: 2, 4: 3}",0,18,4,3,2,3
104,False,"{'a': 0.5, 'e': 1.0}",30,0,-152.78767810285984,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0,20,0,6,2,2
105,False,"{'a': 0.5, 'e': 1.0}",20,0,-106.11609000126901,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0,14,0,4,0,2
106,False,"{'a': 0.5, 'e': 1.0}",20,0,-131.33890677295105,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0,8,4,6,1,1
107,False,"{'a': 0.5, 'e': 1.0}",35,0,-200.1768702865545,"{0: 21, 1: 5, 2: 4, 3: 2, 4: 3}",0,21,5,4,2,3
108,False,"{'a': 0.5, 'e': 1.0}",20,0,-88.54073558011024,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0,14,2,2,0,2
109,False,"{'a': 0.5, 'e': 1.0}",20,0,-115.17436823349436,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0,11,2,4,2,1
110,False,"{'a': 0.5, 'e': 1.0}",30,0,-50.17073645457123,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0,21,4,4,1,0
111,False,"{'a': 0.5, 'e': 1.0}",25,0,-224.91935470367184,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 5}",0,15,0,5,0,5
112,False,"{'a': 0.5, 'e': 1.0}",25,0,-163.02705262517756,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 3}",0,17,2,1,2,3
113,False,"{'a': 0.5, 'e': 1.0}",25,0,-71.55890273561945,"{0: 14, 1: 4, 2: 7, 3: 0, 4: 0}",0,14,4,7,0,0
114,False,"{'a': 0.5, 'e': 1.0}",20,0,-128.21833983612538,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0,13,1,2,2,2
115,False,"{'a': 0.5, 'e': 1.0}",35,0,-115.7265095382338,"{0: 22, 1: 2, 2: 9, 3: 2, 4: 0}",0,22,2,9,2,0
116,False,"{'a': 0.5, 'e': 1.0}",20,0,4.524916705337004,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0,18,1,1,0,0
117,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.43570991328735,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0,13,4,2,0,1
118,False,"{'a': 0.5, 'e': 1.0}",30,0,-102.51012322480669,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0,18,5,6,0,1
119,False,"{'a': 0.5, 'e': 1.0}",25,0,-213.04352661282107,"{0: 12, 1: 0, 2: 8, 3: 3, 4: 2}",0,12,0,8,3,2
120,False,"{'a': 0.5, 'e': 1.0}",20,0,-69.61182289003494,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0,14,2,3,0,1
121,False,"{'a': 0.5, 'e': 1.0}",25,0,-212.13340534156976,"{0: 12, 1: 2, 2: 6, 3: 2, 4: 3}",0,12,2,6,2,3
122,False,"{'a': 0.5, 'e': 1.0}",30,0,-163.50564537587616,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0,17,4,6,1,2
123,False,"{'a': 0.5, 'e': 1.0}",25,0,-95.62570652905927,"{0: 12, 1: 3, 2: 10, 3: 0, 4: 0}",0,12,3,10,0,0
124,False,"{'a': 0.5, 'e': 1.0}",25,0,-55.62786229593403,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0,18,2,3,2,0
125,False,"{'a': 0.5, 'e': 1.0}",20,0,-128.90838870160536,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0,14,0,2,2,2
126,False,"{'a': 0.5, 'e': 1.0}",30,0,-206.19133367898993,"{0: 17, 1: 1, 2: 8, 3: 1, 4: 3}",0,17,1,8,1,3
127,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.3365404740792,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0,14,0,3,2,1
128,False,"{'a': 0.5, 'e': 1.0}",20,0,-117.04364931733693,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0,12,0,6,0,2
129,False,"{'a': 0.5, 'e': 1.0}",20,0,-281.2751222542376,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 6}",0,9,1,3,1,6
130,False,"{'a': 0.5, 'e': 1.0}",20,0,-179.80137652192636,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0,11,1,3,2,3
131,False,"{'a': 0.5, 'e': 1.0}",30,0,-68.63559649664973,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0,22,1,5,2,0
132,False,"{'a': 0.5, 'e': 1.0}",25,10,-23.983016374690383,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1,11,0,4,0,0
133,False,"{'a': 0.5, 'e': 1.0}",25,0,-118.19683182482416,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0,15,2,6,1,1
134,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.14350242059861,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0,14,3,0,1,2
135,False,"{'a': 0.5, 'e': 1.0}",30,0,-95.88254780989725,"{0: 19, 1: 1, 2: 9, 3: 1, 4: 0}",0,19,1,9,1,0
136,False,"{'a': 0.5, 'e': 1.0}",25,0,-183.95023842392894,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 4}",0,15,4,2,0,4
137,False,"{'a': 0.5, 'e': 1.0}",30,0,-178.53613538807804,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0,17,2,8,1,2
138,False,"{'a': 0.5, 'e': 1.0}",35,0,-156.31695028828685,"{0: 23, 1: 2, 2: 7, 3: 1, 4: 2}",0,23,2,7,1,2
139,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.51230317821587,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0,14,1,3,2,0
140,False,"{'a': 0.5, 'e': 1.0}",20,0,-84.72479902666238,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0,11,1,7,1,0
141,False,"{'a': 0.5, 'e': 1.0}",35,10,-150.35150347839257,"{0: 12, 1: 1, 2: 10, 3: 1, 4: 1}",1,12,1,10,1,1
142,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.9767981216364,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0,14,3,3,0,0
143,False,"{'a': 0.5, 'e': 1.0}",20,0,-123.44740562620908,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0,12,0,6,0,2
144,False,"{'a': 0.5, 'e': 1.0}",25,0,-81.78999153206314,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0,17,2,5,0,1
145,False,"{'a': 0.5, 'e': 1.0}",25,0,-147.9304918049629,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0,15,2,4,2,2
146,False,"{'a': 0.5, 'e': 1.0}",25,0,-144.69819400307563,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0,15,2,5,1,2
147,False,"{'a': 0.5, 'e': 1.0}",25,0,-130.9238147642115,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0,16,1,5,1,2
148,False,"{'a': 0.5, 'e': 1.0}",25,3,-35.23457669488787,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 0}",1,15,4,3,0,0
149,False,"{'a': 0.5, 'e': 1.0}",20,0,-74.36683446352016,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0,10,3,7,0,0
150,False,"{'a': 0.5, 'e': 1.0}",25,0,-132.65506942547628,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0,16,1,5,1,2
151,False,"{'a': 0.5, 'e': 1.0}",20,0,-161.62851047812765,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0,11,1,5,0,3
152,False,"{'a': 0.5, 'e': 1.0}",30,0,-156.5374871097865,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0,20,1,5,2,2
153,False,"{'a': 0.5, 'e': 1.0}",35,0,-128.5031404888884,"{0: 20, 1: 2, 2: 12, 3: 1, 4: 0}",0,20,2,12,1,0
154,False,"{'a': 0.5, 'e': 1.0}",20,0,-168.97404030046113,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0,10,3,3,1,3
155,False,"{'a': 0.5, 'e': 1.0}",30,11,-122.97056104558993,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 1}",1,9,0,8,1,1
156,False,"{'a': 0.5, 'e': 1.0}",25,0,-47.43094720475638,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0,17,2,6,0,0
157,False,"{'a': 0.5, 'e': 1.0}",25,8,-165.26514164247848,"{0: 8, 1: 3, 2: 2, 3: 1, 4: 3}",1,8,3,2,1,3
158,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.271740700743145,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0,15,1,3,0,1
159,False,"{'a': 0.5, 'e': 1.0}",20,10,-63.163161677670175,"{0: 4, 1: 4, 2: 1, 3: 0, 4: 1}",1,4,4,1,0,1
160,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.72906805852084,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0,19,2,3,1,0
161,False,"{'a': 0.5, 'e': 1.0}",20,0,-58.884269324010525,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0,11,5,3,1,0
162,False,"{'a': 0.5, 'e': 1.0}",20,6,-77.58534135478816,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 1}",1,9,0,3,1,1
163,False,"{'a': 0.5, 'e': 1.0}",20,0,-146.88142357344603,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0,13,0,4,0,3
164,False,"{'a': 0.5, 'e': 1.0}",25,0,-103.53394577940065,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0,16,2,5,1,1
165,False,"{'a': 0.5, 'e': 1.0}",30,0,-179.07358832927378,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0,18,2,7,0,3
166,False,"{'a': 0.5, 'e': 1.0}",20,0,-121.5151755539387,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0,11,4,2,1,2
167,False,"{'a': 0.5, 'e': 1.0}",25,0,-80.86986683490274,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0,16,1,6,2,0
168,False,"{'a': 0.5, 'e': 1.0}",30,0,-128.42125478810357,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0,18,4,5,2,1
169,False,"{'a': 0.5, 'e': 1.0}",30,0,-149.73016821863624,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0,19,2,6,1,2
170,False,"{'a': 0.5, 'e': 1.0}",20,0,-120.53862785281865,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0,8,4,7,0,1
171,False,"{'a': 0.5, 'e': 1.0}",30,0,-39.26982490799348,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0,23,4,2,1,0
172,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.45749874607966,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0,16,1,0,2,1
