trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
325,False,"{'a': 0.5, 'e': 0.19611067854912725}",25,0,-11.203827547041723,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0,23,1,0,0,1
326,False,"{'a': 0.5, 'e': 0.19513012515638162}",20,4,-34.4053069846771,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1,12,2,1,0,1
327,False,"{'a': 0.5, 'e': 0.1941544745305997}",20,14,9.970959577408987,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
328,False,"{'a': 0.5, 'e': 0.1931837021579467}",20,13,13.146585273074052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
329,False,"{'a': 0.5, 'e': 0.19221778364715697}",25,16,18.04123224249268,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
330,False,"{'a': 0.5, 'e': 0.19125669472892118}",25,2,42.838797640426115,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,23,0,0,0,0
331,False,"{'a': 0.5, 'e': 0.19030041125527658}",25,15,3.448839959522915,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1,8,2,0,0,0
332,False,"{'a': 0.5, 'e': 0.1893489091990002}",20,16,7.169106382607827,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
333,False,"{'a': 0.5, 'e': 0.1884021646530052}",25,10,-34.6028710207178,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1,13,0,0,1,1
334,False,"{'a': 0.5, 'e': 0.18746015382974016}",20,9,13.507261952540809,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1,10,1,0,0,0
335,False,"{'a': 0.5, 'e': 0.18652285306059146}",20,12,1.452279869036355,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,7,0,1,0,0
336,False,"{'a': 0.5, 'e': 0.18559023879528852}",25,14,-35.70582450792442,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1,9,0,1,0,1
337,False,"{'a': 0.5, 'e': 0.18466228760131206}",20,5,14.522091107684677,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1,14,0,1,0,0
338,False,"{'a': 0.5, 'e': 0.1837389761633055}",30,20,19.418094697918963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
339,False,"{'a': 0.5, 'e': 0.18282028128248898}",25,9,25.451956544021343,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
340,False,"{'a': 0.5, 'e': 0.18190617987607652}",25,18,-12.621161990121532,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1,5,0,2,0,0
341,False,"{'a': 0.5, 'e': 0.18099664897669615}",25,12,-18.593796248424823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1,12,0,0,0,1
342,False,"{'a': 0.5, 'e': 0.18009166573181265}",20,0,19.075116505395147,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1,19,0,1,0,0
343,False,"{'a': 0.5, 'e': 0.1791912074031536}",25,10,16.980917476824857,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1,14,1,0,0,0
344,False,"{'a': 0.5, 'e': 0.17829525136613783}",20,15,9.97100609650619,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
345,False,"{'a': 0.5, 'e': 0.17740377510930713}",20,0,31.25451699263844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
346,False,"{'a': 0.5, 'e': 0.1765167562337606}",25,0,2.114765999094275,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0,22,0,3,0,0
347,False,"{'a': 0.5, 'e': 0.1756341724525918}",20,6,30.8353986615786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
348,False,"{'a': 0.5, 'e': 0.17475600159032884}",25,15,17.64407895739783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
349,False,"{'a': 0.5, 'e': 0.1738822215823772}",30,19,18.081475658970614,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
350,False,"{'a': 0.5, 'e': 0.17301281047446532}",20,8,22.150651236194907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
351,False,"{'a': 0.5, 'e': 0.172147746422093}",20,6,26.529711414459456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
352,False,"{'a': 0.5, 'e': 0.1712870076899825}",25,7,-23.073178152371295,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1,16,0,1,0,1
353,False,"{'a': 0.5, 'e': 0.1704305726515326}",30,0,-2.4748654820930156,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0,25,1,4,0,0
354,False,"{'a': 0.5, 'e': 0.16957841978827493}",25,17,0.6210622698252706,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,7,0,1,0,0
355,False,"{'a': 0.5, 'e': 0.16873052768933355}",20,11,-12.406305658788595,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1,7,0,1,1,0
356,False,"{'a': 0.5, 'e': 0.1678868750508869}",30,14,23.36340790139985,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
357,False,"{'a': 0.5, 'e': 0.16704744067563246}",20,10,19.068116294763605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
358,False,"{'a': 0.5, 'e': 0.1662122034722543}",25,1,-9.709255738258,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1,22,1,0,0,1
359,False,"{'a': 0.5, 'e': 0.16538114245489302}",30,12,12.583619257136984,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,17,0,1,0,0
360,False,"{'a': 0.5, 'e': 0.16455423674261857}",20,6,24.2449857211206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
361,False,"{'a': 0.5, 'e': 0.16373146555890547}",25,11,24.773145434831264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
362,False,"{'a': 0.5, 'e': 0.16291280823111093}",20,0,29.488310382673667,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,20,0,0,0,0
363,False,"{'a': 0.5, 'e': 0.1620982441899554}",25,0,29.812144940013436,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1,24,1,0,0,0
364,False,"{'a': 0.5, 'e': 0.1612877529690056}",30,17,-44.976917015960154,"{0: 8, 1: 2, 2: 1, 3: 2, 4: 0}",1,8,2,1,2,0
365,False,"{'a': 0.5, 'e': 0.16048131420416056}",25,10,26.36685347950999,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
366,False,"{'a': 0.5, 'e': 0.15967890763313977}",20,0,30.471605613627787,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
367,False,"{'a': 0.5, 'e': 0.15888051309497409}",20,9,18.541052658181425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
368,False,"{'a': 0.5, 'e': 0.1580861105294992}",20,11,16.96909264998476,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
369,False,"{'a': 0.5, 'e': 0.1572956799768517}",25,20,7.0203752081412185,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
370,False,"{'a': 0.5, 'e': 0.15650920157696743}",25,13,-9.694349998164412,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1,9,1,2,0,0
371,False,"{'a': 0.5, 'e': 0.1557266555690826}",25,15,18.407046546121254,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
372,False,"{'a': 0.5, 'e': 0.1549480222912372}",20,2,30.871630842449886,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
373,False,"{'a': 0.5, 'e': 0.15417328217978102}",20,3,-16.003403966947204,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1,16,0,0,0,1
374,False,"{'a': 0.5, 'e': 0.1534024157688821}",30,18,10.373961657448703,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
375,False,"{'a': 0.5, 'e': 0.1526354036900377}",25,20,8.513632195490658,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
376,False,"{'a': 0.5, 'e': 0.1518722266715875}",25,0,38.99820658006222,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,25,0,0,0,0
377,False,"{'a': 0.5, 'e': 0.15111286553822956}",20,0,11.643090550346692,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0,19,0,0,1,0
378,False,"{'a': 0.5, 'e': 0.15035730121053842}",25,4,30.85244133004393,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1,20,1,0,0,0
379,False,"{'a': 0.5, 'e': 0.14960551470448571}",30,24,13.30513852723493,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
380,False,"{'a': 0.5, 'e': 0.14885748713096328}",25,13,12.619793990235822,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
381,False,"{'a': 0.5, 'e': 0.14811319969530848}",20,10,17.915210695554578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
382,False,"{'a': 0.5, 'e': 0.14737263369683193}",20,0,-26.160919495773108,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0,18,0,1,0,1
383,False,"{'a': 0.5, 'e': 0.14663577052834778}",35,24,9.439827614419775,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,10,0,1,0,0
384,False,"{'a': 0.5, 'e': 0.14590259167570604}",20,3,3.6949151512566654,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1,15,0,2,0,0
385,False,"{'a': 0.5, 'e': 0.14517307871732751}",25,0,-23.169309755785065,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",1,21,2,1,0,1
386,False,"{'a': 0.5, 'e': 0.14444721332374086}",35,7,-46.51562480293145,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 2}",1,25,1,0,0,2
387,False,"{'a': 0.5, 'e': 0.14372497725712216}",25,12,-27.664183684218177,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1,11,0,1,0,1
388,False,"{'a': 0.5, 'e': 0.14300635237083656}",25,9,26.38992102030833,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
389,False,"{'a': 0.5, 'e': 0.14229132060898236}",25,0,25.455962305106823,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,24,0,1,0,0
390,False,"{'a': 0.5, 'e': 0.14157986400593744}",25,16,18.206614897650297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
391,False,"{'a': 0.5, 'e': 0.14087196468590776}",25,11,17.1060382874063,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1,13,1,0,0,0
392,False,"{'a': 0.5, 'e': 0.14016760486247823}",20,0,30.530811294260985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,20,0,0,0,0
393,False,"{'a': 0.5, 'e': 0.13946676683816583}",35,18,21.13010365596189,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,16,0,1,0,0
394,False,"{'a': 0.5, 'e': 0.138769433003975}",30,10,37.263358703606414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,20,0,0,0,0
395,False,"{'a': 0.5, 'e': 0.13807558583895513}",30,13,33.67897538149478,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
396,False,"{'a': 0.5, 'e': 0.13738520790976036}",20,0,9.048009455641818,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1,18,0,2,0,0
397,False,"{'a': 0.5, 'e': 0.13669828187021155}",20,12,11.18683951867177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
398,False,"{'a': 0.5, 'e': 0.13601479046086049}",30,16,2.2715523544449168,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1,12,0,2,0,0
399,False,"{'a': 0.5, 'e': 0.1353347165085562}",25,18,12.897255603217857,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
400,False,"{'a': 0.5, 'e': 0.1346580429260134}",25,5,12.056115341662425,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1,19,0,0,1,0
401,False,"{'a': 0.5, 'e': 0.13398475271138333}",25,4,-29.320123108446154,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1,18,0,2,0,1
402,False,"{'a': 0.5, 'e': 0.13331482894782642}",25,2,33.83555712953404,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,23,0,0,0,0
403,False,"{'a': 0.5, 'e': 0.13264825480308728}",25,0,-31.77771527291257,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0,22,0,2,0,1
404,False,"{'a': 0.5, 'e': 0.13198501352907185}",20,6,17.13938200167518,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1,13,1,0,0,0
405,False,"{'a': 0.5, 'e': 0.1313250884614265}",20,6,-30.570448259453332,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1,12,0,1,0,1
406,False,"{'a': 0.5, 'e': 0.13066846301911936}",25,10,5.447830539371931,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1,14,0,0,1,0
407,False,"{'a': 0.5, 'e': 0.13001512070402377}",25,8,17.931449291403226,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,16,0,1,0,0
408,False,"{'a': 0.5, 'e': 0.12936504510050365}",30,0,47.90847499660322,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0,30,0,0,0,0
409,False,"{'a': 0.5, 'e': 0.12871821987500112}",25,15,18.970098721935138,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
410,False,"{'a': 0.5, 'e': 0.12807462877562611}",25,15,18.375824292863893,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
411,False,"{'a': 0.5, 'e': 0.12743425563174798}",20,7,24.18806989571009,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
412,False,"{'a': 0.5, 'e': 0.12679708435358925}",20,6,23.01204908727497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
413,False,"{'a': 0.5, 'e': 0.1261630989318213}",20,3,28.663099294004102,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
414,False,"{'a': 0.5, 'e': 0.1255322834371622}",20,8,-22.92358118562354,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1,11,0,0,0,1
415,False,"{'a': 0.5, 'e': 0.12490462201997637}",30,7,-16.053947549889582,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1,21,0,1,0,1
416,False,"{'a': 0.5, 'e': 0.1242800989098765}",20,5,26.682296622591146,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
417,False,"{'a': 0.5, 'e': 0.12365869841532712}",25,0,-4.23858492428275,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0,22,1,1,1,0
418,False,"{'a': 0.5, 'e': 0.12304040492325048}",30,0,34.244993394405306,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0,29,1,0,0,0
419,False,"{'a': 0.5, 'e': 0.12242520289863422}",20,2,25.573548742319502,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
420,False,"{'a': 0.5, 'e': 0.12181307688414106}",25,0,26.36167210441871,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0,24,0,1,0,0
421,False,"{'a': 0.5, 'e': 0.12120401149972035}",20,2,17.24215073809112,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,17,0,1,0,0
422,False,"{'a': 0.5, 'e': 0.12059799144222175}",20,5,27.088104874278727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
423,False,"{'a': 0.5, 'e': 0.11999500148501063}",25,17,15.42713799623338,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
424,False,"{'a': 0.5, 'e': 0.11939502647758558}",20,12,-38.69705797956111,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1,6,0,1,0,1
425,False,"{'a': 0.5, 'e': 0.11879805134519765}",25,18,15.00955950147845,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
426,False,"{'a': 0.5, 'e': 0.11820406108847166}",25,13,-32.120935537682165,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1,10,0,1,0,1
427,False,"{'a': 0.5, 'e': 0.11761304078302931}",35,25,13.831609884688069,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
428,False,"{'a': 0.5, 'e': 0.11702497557911416}",25,0,10.076113922706812,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0,23,1,0,1,0
429,False,"{'a': 0.5, 'e': 0.11643985070121858}",30,13,9.298152081136916,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1,15,0,2,0,0
430,False,"{'a': 0.5, 'e': 0.1158576514477125}",20,0,-9.294475328753546,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0,19,0,0,0,1
431,False,"{'a': 0.5, 'e': 0.11527836319047394}",20,13,10.197915760221276,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
432,False,"{'a': 0.5, 'e': 0.11470197137452157}",20,2,8.338520310604459,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1,17,0,0,1,0
433,False,"{'a': 0.5, 'e': 0.11412846151764895}",25,10,19.75313309529743,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1,14,1,0,0,0
434,False,"{'a': 0.5, 'e': 0.11355781921006071}",25,13,-15.596195084539552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1,11,0,0,0,1
435,False,"{'a': 0.5, 'e': 0.1129900301140104}",30,19,18.50575380854241,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
436,False,"{'a': 0.5, 'e': 0.11242507996344035}",20,9,23.244948139185716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
437,False,"{'a': 0.5, 'e': 0.11186295456362315}",35,22,12.919614674950939,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,12,0,1,0,0
438,False,"{'a': 0.5, 'e': 0.11130363979080503}",20,5,-7.0026727399669015,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1,13,1,0,1,0
439,False,"{'a': 0.5, 'e': 0.110747121591851}",20,4,23.57451397795216,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
440,False,"{'a': 0.5, 'e': 0.11019338598389175}",20,7,22.071522297611548,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
441,False,"{'a': 0.5, 'e': 0.10964241905397229}",25,11,26.469483267485533,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
442,False,"{'a': 0.5, 'e': 0.10909420695870244}",25,9,33.68318086514166,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
443,False,"{'a': 0.5, 'e': 0.10854873592390892}",20,10,19.91141489094023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
444,False,"{'a': 0.5, 'e': 0.10800599224428938}",25,3,-9.250549378068026,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1,21,0,0,0,1
445,False,"{'a': 0.5, 'e': 0.10746596228306793}",20,0,30.89984229630151,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,20,0,0,0,0
446,False,"{'a': 0.5, 'e': 0.10692863247165259}",20,6,24.679746684412393,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
447,False,"{'a': 0.5, 'e': 0.10639398930929432}",25,20,7.624157644426162,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
448,False,"{'a': 0.5, 'e': 0.10586201936274785}",25,6,23.07698980056963,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1,18,0,1,0,0
449,False,"{'a': 0.5, 'e': 0.1053327092659341}",20,4,31.969318966764522,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
450,False,"{'a': 0.5, 'e': 0.10480604571960443}",20,8,26.82849066467262,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
451,False,"{'a': 0.5, 'e': 0.10428201549100642}",20,13,0.7834368903172171,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1,6,0,1,0,0
452,False,"{'a': 0.5, 'e': 0.10376060541355138}",30,12,30.53782571995277,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
453,False,"{'a': 0.5, 'e': 0.10324180238648363}",25,1,28.51074482612233,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,24,0,0,0,0
454,False,"{'a': 0.5, 'e': 0.10272559337455121}",20,12,9.189306664016218,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1,7,1,0,0,0
455,False,"{'a': 0.5, 'e': 0.10221196540767845}",30,6,41.22760031359196,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,24,0,0,0,0
456,False,"{'a': 0.5, 'e': 0.10170090558064006}",25,0,25.69056176848465,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0,23,1,1,0,0
457,False,"{'a': 0.5, 'e': 0.10119240105273686}",30,16,27.359349075775683,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
458,False,"{'a': 0.5, 'e': 0.10068643904747317}",25,3,9.94070706976709,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1,20,0,2,0,0
459,False,"{'a': 0.5, 'e': 0.1001830068522358}",20,8,2.0450593272292563,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1,10,1,1,0,0
460,False,"{'a': 0.5, 'e': 0.09968209181797463}",30,24,12.675819558985559,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
461,False,"{'a': 0.5, 'e': 0.09918368135888475}",25,20,6.624070555580461,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
462,False,"{'a': 0.5, 'e': 0.09868776295209034}",20,8,21.552033682676793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
463,False,"{'a': 0.5, 'e': 0.09819432413732988}",25,8,20.58619803968973,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,16,0,1,0,0
464,False,"{'a': 0.5, 'e': 0.09770335251664322}",25,13,21.56268330119415,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
465,False,"{'a': 0.5, 'e': 0.09721483575406001}",30,4,28.200231637252557,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1,25,0,1,0,0
466,False,"{'a': 0.5, 'e': 0.09672876157528972}",25,18,13.004192685044389,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
467,False,"{'a': 0.5, 'e': 0.09624511776741326}",20,11,17.038247327868,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
468,False,"{'a': 0.5, 'e': 0.0957638921785762}",20,13,14.969882431126816,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
469,False,"{'a': 0.5, 'e': 0.09528507271768331}",25,7,13.856021146891015,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1,16,1,1,0,0
470,False,"{'a': 0.5, 'e': 0.0948086473540949}",30,15,3.1611239556874438,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1,14,0,0,1,0
471,False,"{'a': 0.5, 'e': 0.09433460411732442}",20,2,25.7325541560844,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
472,False,"{'a': 0.5, 'e': 0.0938629310967378}",25,11,-19.791677664793983,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1,12,1,0,0,1
473,False,"{'a': 0.5, 'e': 0.09339361644125412}",25,11,25.515463748556304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
474,False,"{'a': 0.5, 'e': 0.09292664835904783}",20,1,27.195289094229807,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,19,0,0,0,0
475,False,"{'a': 0.5, 'e': 0.0924620151172526}",25,16,20.300057496797564,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
476,False,"{'a': 0.5, 'e': 0.09199970504166634}",30,20,18.887506721041987,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
477,False,"{'a': 0.5, 'e': 0.091539706516458}",30,19,23.015956160769402,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
478,False,"{'a': 0.5, 'e': 0.09108200798387571}",20,5,11.15275559600134,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1,13,1,1,0,0
479,False,"{'a': 0.5, 'e': 0.09062659794395633}",20,6,28.153468413980296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
480,False,"{'a': 0.5, 'e': 0.09017346495423655}",25,3,36.537052172917136,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,22,0,0,0,0
481,False,"{'a': 0.5, 'e': 0.08972259762946537}",35,20,29.70324968080737,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
482,False,"{'a': 0.5, 'e': 0.08927398464131804}",30,11,-1.7446591203715904,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1,17,0,1,1,0
483,False,"{'a': 0.5, 'e': 0.08882761471811144}",20,4,28.035150124586295,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
484,False,"{'a': 0.5, 'e': 0.0883834766445209}",25,15,15.443087617112496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
485,False,"{'a': 0.5, 'e': 0.08794155926129829}",25,11,12.157195497043086,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,13,0,1,0,0
486,False,"{'a': 0.5, 'e': 0.0875018514649918}",25,0,25.309387285805585,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1,24,0,1,0,0
487,False,"{'a': 0.5, 'e': 0.08706434220766683}",20,12,15.832173611923205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
