trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
1,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.96581947485957,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0,10,1,9,0,0
2,False,"{'a': 0.5, 'e': 1.0}",25,2,-192.90320529144176,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 4}",1,12,4,3,0,4
3,False,"{'a': 0.5, 'e': 1.0}",20,0,-122.08307938507731,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0,10,2,6,1,1
4,False,"{'a': 0.5, 'e': 1.0}",25,0,-207.20886862934006,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0,13,2,5,2,3
5,False,"{'a': 0.5, 'e': 1.0}",20,0,-58.34868053176882,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0,15,3,0,1,1
6,False,"{'a': 0.5, 'e': 1.0}",30,0,-162.39580798744103,"{0: 16, 1: 3, 2: 8, 3: 2, 4: 1}",0,16,3,8,2,1
7,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.79459844419658,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0,17,5,3,0,0
8,False,"{'a': 0.5, 'e': 1.0}",30,0,-167.4431259669472,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0,17,4,6,1,2
9,False,"{'a': 0.5, 'e': 1.0}",20,0,-118.7971007895058,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0,12,2,4,0,2
10,False,"{'a': 0.5, 'e': 1.0}",30,0,-183.7700229917702,"{0: 14, 1: 3, 2: 11, 3: 0, 4: 2}",0,14,3,11,0,2
11,False,"{'a': 0.5, 'e': 1.0}",25,0,-51.497764454807445,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0,17,4,3,1,0
12,False,"{'a': 0.5, 'e': 1.0}",20,0,-87.36897923915816,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0,13,0,6,0,1
13,False,"{'a': 0.5, 'e': 1.0}",20,0,-47.23185394392539,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0,12,3,5,0,0
14,False,"{'a': 0.5, 'e': 1.0}",35,0,-192.9707628974281,"{0: 20, 1: 4, 2: 6, 3: 3, 4: 2}",0,20,4,6,3,2
15,False,"{'a': 0.5, 'e': 1.0}",20,0,-83.3140823383984,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0,14,1,3,1,1
16,False,"{'a': 0.5, 'e': 1.0}",30,11,-67.02503966184345,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 1}",1,13,2,2,1,1
17,False,"{'a': 0.5, 'e': 1.0}",20,0,-69.0365797435934,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0,12,2,5,1,0
18,False,"{'a': 0.5, 'e': 1.0}",20,0,-213.5384567710326,"{0: 10, 1: 3, 2: 1, 3: 2, 4: 4}",0,10,3,1,2,4
19,False,"{'a': 0.5, 'e': 1.0}",30,0,-94.64622238242079,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0,20,3,6,0,1
20,False,"{'a': 0.5, 'e': 1.0}",25,15,-29.125721239086296,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 0}",1,5,2,3,0,0
21,False,"{'a': 0.5, 'e': 1.0}",30,0,-343.360952434442,"{0: 11, 1: 4, 2: 9, 3: 0, 4: 6}",0,11,4,9,0,6
22,False,"{'a': 0.5, 'e': 1.0}",25,0,-70.057316862051,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0,16,1,7,1,0
23,False,"{'a': 0.5, 'e': 1.0}",25,0,-130.08435410716874,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0,16,2,4,1,2
24,False,"{'a': 0.5, 'e': 1.0}",20,6,-48.00659680072542,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 0}",1,8,0,6,0,0
25,False,"{'a': 0.5, 'e': 1.0}",35,0,-214.1852689163275,"{0: 20, 1: 2, 2: 10, 3: 0, 4: 3}",0,20,2,10,0,3
26,False,"{'a': 0.5, 'e': 1.0}",20,0,-107.84262365607387,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 2}",0,15,1,0,2,2
27,False,"{'a': 0.5, 'e': 1.0}",20,0,-50.78867302887484,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0,12,2,6,0,0
28,False,"{'a': 0.5, 'e': 1.0}",20,0,-108.72191282507268,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0,11,2,5,1,1
29,False,"{'a': 0.5, 'e': 1.0}",25,0,-82.26243655131195,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0,16,2,5,2,0
30,False,"{'a': 0.5, 'e': 1.0}",25,6,-82.33439401553608,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 0}",1,10,1,7,1,0
31,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.29265812205258,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0,14,3,3,0,0
32,False,"{'a': 0.5, 'e': 1.0}",20,0,-6.261683578327675,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0,17,0,3,0,0
33,False,"{'a': 0.5, 'e': 1.0}",30,0,-151.92888749705386,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0,17,3,8,0,2
34,False,"{'a': 0.5, 'e': 1.0}",20,0,-113.57394145595664,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0,12,2,4,0,2
35,False,"{'a': 0.5, 'e': 1.0}",20,0,-92.58321676342078,"{0: 15, 1: 0, 2: 1, 3: 3, 4: 1}",0,15,0,1,3,1
36,False,"{'a': 0.5, 'e': 1.0}",20,0,-128.14758527152864,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0,12,1,4,1,2
37,False,"{'a': 0.5, 'e': 1.0}",20,0,-91.37795700467399,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0,12,2,5,0,1
38,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.35400296777217,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0,14,3,3,0,0
39,False,"{'a': 0.5, 'e': 1.0}",25,0,-230.32979124729607,"{0: 13, 1: 2, 2: 4, 3: 2, 4: 4}",0,13,2,4,2,4
40,False,"{'a': 0.5, 'e': 1.0}",25,0,-131.2981326848422,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0,13,2,8,1,1
41,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.945376054336435,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0,13,2,5,0,0
42,False,"{'a': 0.5, 'e': 1.0}",25,0,-80.00179362576696,"{0: 12, 1: 6, 2: 7, 3: 0, 4: 0}",0,12,6,7,0,0
43,False,"{'a': 0.5, 'e': 1.0}",25,0,-75.57266155271091,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0,18,2,4,0,1
44,False,"{'a': 0.5, 'e': 1.0}",30,0,-241.03978060491124,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 5}",0,19,2,3,1,5
45,False,"{'a': 0.5, 'e': 1.0}",25,0,-98.40569776350597,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0,15,3,6,0,1
46,False,"{'a': 0.5, 'e': 1.0}",20,0,-65.43579295623226,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0,15,1,2,1,1
47,False,"{'a': 0.5, 'e': 1.0}",20,0,-194.05972411824297,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0,11,1,4,0,4
48,False,"{'a': 0.5, 'e': 1.0}",30,0,-139.72289934927883,"{0: 18, 1: 5, 2: 3, 3: 3, 4: 1}",0,18,5,3,3,1
49,False,"{'a': 0.5, 'e': 1.0}",25,0,-129.71880326297642,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0,15,3,5,0,2
50,False,"{'a': 0.5, 'e': 1.0}",25,0,-110.91409967155877,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0,14,2,7,2,0
51,False,"{'a': 0.5, 'e': 1.0}",35,17,-37.66246750579576,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1,12,2,3,1,0
52,False,"{'a': 0.5, 'e': 1.0}",20,0,-89.96965221939698,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0,11,1,6,2,0
53,False,"{'a': 0.5, 'e': 1.0}",30,3,-128.06292918587258,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 3}",1,20,2,2,0,3
54,False,"{'a': 0.5, 'e': 1.0}",25,0,-102.91020826727541,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0,15,4,4,1,1
55,False,"{'a': 0.5, 'e': 1.0}",25,0,-123.38982035877396,"{0: 15, 1: 4, 2: 2, 3: 3, 4: 1}",0,15,4,2,3,1
56,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.042867223234285,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0,16,1,2,1,0
57,False,"{'a': 0.5, 'e': 1.0}",20,0,-127.16821844275346,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0,12,2,3,1,2
58,False,"{'a': 0.5, 'e': 1.0}",20,0,-96.22682746100816,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0,13,4,1,0,2
59,False,"{'a': 0.5, 'e': 1.0}",20,0,-54.81524071030087,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0,14,2,2,2,0
60,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.39163584369574,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0,10,1,9,0,0
61,False,"{'a': 0.5, 'e': 1.0}",20,0,-172.82899962936108,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0,12,0,3,2,3
62,False,"{'a': 0.5, 'e': 1.0}",25,0,-129.96307326163995,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0,18,2,2,0,3
63,False,"{'a': 0.5, 'e': 1.0}",20,0,-128.9102910006738,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0,13,1,2,2,2
64,False,"{'a': 0.5, 'e': 1.0}",25,0,-235.26737520684296,"{0: 12, 1: 1, 2: 6, 3: 3, 4: 3}",0,12,1,6,3,3
65,False,"{'a': 0.5, 'e': 1.0}",35,7,-219.83270952805017,"{0: 15, 1: 3, 2: 4, 3: 3, 4: 3}",1,15,3,4,3,3
66,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.908785611205616,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0,14,3,2,0,1
67,False,"{'a': 0.5, 'e': 1.0}",20,0,-94.89832204808563,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0,14,0,3,2,1
68,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.640400093842175,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0,16,1,3,0,0
69,False,"{'a': 0.5, 'e': 1.0}",20,0,-91.87031424247455,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0,12,1,6,0,1
70,False,"{'a': 0.5, 'e': 1.0}",20,0,-133.3850932894722,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0,10,3,5,0,2
71,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.340764158443545,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0,15,2,3,0,0
72,False,"{'a': 0.5, 'e': 1.0}",20,0,-57.18818636301526,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0,14,3,2,0,1
73,False,"{'a': 0.5, 'e': 1.0}",20,0,-45.68381313139042,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0,14,2,3,1,0
74,False,"{'a': 0.5, 'e': 1.0}",25,0,-86.64810573487728,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0,15,5,4,0,1
75,False,"{'a': 0.5, 'e': 1.0}",20,0,-99.95277138540989,"{0: 10, 1: 1, 2: 7, 3: 2, 4: 0}",0,10,1,7,2,0
76,False,"{'a': 0.5, 'e': 1.0}",20,0,-107.72611968993691,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0,15,0,2,1,2
77,False,"{'a': 0.5, 'e': 1.0}",25,0,-137.47554218009665,"{0: 13, 1: 6, 2: 4, 3: 0, 4: 2}",0,13,6,4,0,2
78,False,"{'a': 0.5, 'e': 1.0}",30,0,-186.75212199262103,"{0: 20, 1: 1, 2: 2, 3: 5, 4: 2}",0,20,1,2,5,2
79,False,"{'a': 0.5, 'e': 1.0}",25,0,-126.60800977688781,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0,16,1,6,0,2
80,False,"{'a': 0.5, 'e': 1.0}",25,1,-105.25526635140483,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 1}",1,14,3,5,1,1
81,False,"{'a': 0.5, 'e': 1.0}",25,0,-105.64955826135164,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0,16,0,8,0,1
82,False,"{'a': 0.5, 'e': 1.0}",20,0,-129.80815070630666,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0,11,2,5,0,2
83,False,"{'a': 0.5, 'e': 1.0}",20,0,-152.68330909252765,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0,10,2,5,1,2
84,False,"{'a': 0.5, 'e': 1.0}",20,0,-161.9395162323517,"{0: 8, 1: 4, 2: 5, 3: 1, 4: 2}",0,8,4,5,1,2
85,False,"{'a': 0.5, 'e': 1.0}",25,0,-270.2615965969832,"{0: 8, 1: 3, 2: 10, 3: 0, 4: 4}",0,8,3,10,0,4
86,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.20183747857534,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0,11,2,7,0,0
87,False,"{'a': 0.5, 'e': 1.0}",30,0,-85.28996127662616,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0,20,4,5,0,1
88,False,"{'a': 0.5, 'e': 1.0}",20,0,-164.5912852599967,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0,10,1,5,2,2
89,False,"{'a': 0.5, 'e': 1.0}",30,0,-127.85056635354387,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0,22,0,5,1,2
90,False,"{'a': 0.5, 'e': 1.0}",30,0,-117.92615210287136,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0,20,4,4,0,2
91,False,"{'a': 0.5, 'e': 1.0}",20,11,-18.921710613039824,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1,6,0,3,0,0
92,False,"{'a': 0.5, 'e': 1.0}",20,0,-64.91210079323282,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0,13,4,2,0,1
93,False,"{'a': 0.5, 'e': 1.0}",25,0,-126.42161796532822,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0,12,4,8,0,1
94,False,"{'a': 0.5, 'e': 1.0}",25,0,-101.45800131862087,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0,15,2,7,0,1
95,False,"{'a': 0.5, 'e': 1.0}",25,0,-120.62670620765167,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0,16,0,6,2,1
96,False,"{'a': 0.5, 'e': 1.0}",25,0,-170.5073445121673,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0,16,1,4,1,3
97,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.176780976105974,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0,16,1,2,0,1
98,False,"{'a': 0.5, 'e': 1.0}",30,0,-118.44697094091758,"{0: 22, 1: 0, 2: 4, 3: 3, 4: 1}",0,22,0,4,3,1
99,False,"{'a': 0.5, 'e': 1.0}",20,0,-159.54257442819687,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0,9,2,6,1,2
100,False,"{'a': 0.5, 'e': 1.0}",25,0,-98.20602107794392,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0,16,0,8,0,1
101,False,"{'a': 0.5, 'e': 1.0}",20,0,-101.89177430545409,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0,11,3,4,1,1
102,False,"{'a': 0.5, 'e': 1.0}",20,0,-179.82351168079543,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0,10,2,4,1,3
103,False,"{'a': 0.5, 'e': 1.0}",30,7,-48.04085499606135,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 0}",1,14,5,4,0,0
104,False,"{'a': 0.5, 'e': 1.0}",30,0,-220.732412502032,"{0: 14, 1: 5, 2: 7, 3: 1, 4: 3}",0,14,5,7,1,3
105,False,"{'a': 0.5, 'e': 1.0}",35,10,-178.53090423628342,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",1,12,3,6,2,2
106,False,"{'a': 0.5, 'e': 1.0}",25,0,-141.73929412961192,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0,14,4,4,1,2
107,False,"{'a': 0.5, 'e': 1.0}",25,0,-196.1857234910734,"{0: 10, 1: 5, 2: 6, 3: 2, 4: 2}",0,10,5,6,2,2
108,False,"{'a': 0.5, 'e': 1.0}",30,0,-73.2325492509256,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0,22,1,6,0,1
109,False,"{'a': 0.5, 'e': 1.0}",25,0,-111.14927159404498,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0,14,3,7,0,1
110,False,"{'a': 0.5, 'e': 1.0}",25,0,-130.51588799027286,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0,15,2,6,0,2
111,False,"{'a': 0.5, 'e': 1.0}",30,0,-117.4174766670865,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0,20,1,7,1,1
112,False,"{'a': 0.5, 'e': 1.0}",25,0,-66.79501695796237,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0,21,0,1,2,1
113,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.72587604453732,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0,13,1,5,0,1
114,False,"{'a': 0.5, 'e': 1.0}",35,0,-158.96207235197699,"{0: 22, 1: 4, 2: 5, 3: 2, 4: 2}",0,22,4,5,2,2
115,False,"{'a': 0.5, 'e': 1.0}",30,0,-141.98512936056153,"{0: 16, 1: 7, 2: 3, 3: 3, 4: 1}",0,16,7,3,3,1
116,False,"{'a': 0.5, 'e': 1.0}",25,0,-139.02787849482164,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0,14,4,5,0,2
117,False,"{'a': 0.5, 'e': 1.0}",25,0,-91.47736455852483,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0,15,4,5,0,1
118,False,"{'a': 0.5, 'e': 1.0}",25,0,-96.38202646183042,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0,17,1,5,1,1
119,False,"{'a': 0.5, 'e': 1.0}",20,0,-179.98835419674614,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0,11,2,2,2,3
120,False,"{'a': 0.5, 'e': 1.0}",20,0,-138.87043094872882,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0,13,0,3,2,2
121,False,"{'a': 0.5, 'e': 1.0}",20,0,-73.91119342807853,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0,12,2,4,2,0
122,False,"{'a': 0.5, 'e': 1.0}",20,0,-118.5010279718876,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0,8,4,7,0,1
123,False,"{'a': 0.5, 'e': 1.0}",30,0,-231.19010019703896,"{0: 15, 1: 3, 2: 7, 3: 2, 4: 3}",0,15,3,7,2,3
124,False,"{'a': 0.5, 'e': 1.0}",35,0,-126.63767630643815,"{0: 24, 1: 4, 2: 5, 3: 0, 4: 2}",0,24,4,5,0,2
125,False,"{'a': 0.5, 'e': 1.0}",20,8,-22.848626274989083,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1,8,1,3,0,0
126,False,"{'a': 0.5, 'e': 1.0}",30,0,-177.5371503663874,"{0: 17, 1: 4, 2: 4, 3: 3, 4: 2}",0,17,4,4,3,2
127,False,"{'a': 0.5, 'e': 1.0}",20,0,-77.95111695857727,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0,14,0,5,0,1
128,False,"{'a': 0.5, 'e': 1.0}",30,0,-180.5844706591931,"{0: 16, 1: 4, 2: 6, 3: 2, 4: 2}",0,16,4,6,2,2
129,False,"{'a': 0.5, 'e': 1.0}",30,0,-118.80449630910934,"{0: 18, 1: 2, 2: 7, 3: 3, 4: 0}",0,18,2,7,3,0
130,False,"{'a': 0.5, 'e': 1.0}",25,0,-158.1504036484398,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0,15,3,4,0,3
131,False,"{'a': 0.5, 'e': 1.0}",25,0,-209.64274294742765,"{0: 11, 1: 2, 2: 7, 3: 3, 4: 2}",0,11,2,7,3,2
