trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
209,False,"{'a': 0.5, 'e': 0.12239274379499834}",30,21,18.06735308098337,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
210,False,"{'a': 0.5, 'e': 0.12116881635704835}",25,0,-27.51991632016578,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0,22,0,2,0,1
211,False,"{'a': 0.5, 'e': 0.11995712819347787}",20,8,10.897554576493025,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
212,False,"{'a': 0.5, 'e': 0.11875755691154309}",20,10,15.049140765825623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
213,False,"{'a': 0.5, 'e': 0.11756998134242766}",25,4,29.192740768901967,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1,20,1,0,0,0
214,False,"{'a': 0.5, 'e': 0.11639428152900338}",25,15,18.79238401905166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
215,False,"{'a': 0.5, 'e': 0.11523033871371334}",25,15,20.914960112705284,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
216,False,"{'a': 0.5, 'e': 0.1140780353265762}",20,16,8.90282338112304,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
217,False,"{'a': 0.5, 'e': 0.11293725497331045}",30,2,-35.76538165739341,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 2}",1,26,0,0,0,2
218,False,"{'a': 0.5, 'e': 0.11180788242357734}",20,9,15.680911815756458,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1,10,1,0,0,0
219,False,"{'a': 0.5, 'e': 0.11068980359934157}",35,12,39.96427341209106,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,23,0,0,0,0
220,False,"{'a': 0.5, 'e': 0.10958290556334815}",25,8,30.968399094881555,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
221,False,"{'a': 0.5, 'e': 0.10848707650771466}",20,12,15.947330477220401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
222,False,"{'a': 0.5, 'e': 0.10740220574263752}",20,11,-7.726044924727929,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1,7,0,2,0,0
223,False,"{'a': 0.5, 'e': 0.10632818368521114}",30,19,20.431896039590765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
224,False,"{'a': 0.5, 'e': 0.10526490184835903}",20,1,33.32805126564586,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,19,0,0,0,0
225,False,"{'a': 0.5, 'e': 0.10421225282987544}",20,2,27.1142212116765,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,18,0,0,0,0
226,False,"{'a': 0.5, 'e': 0.10317013030157669}",20,11,16.6748287813314,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
227,False,"{'a': 0.5, 'e': 0.10213842899856092}",20,9,22.12001401097261,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
228,False,"{'a': 0.5, 'e': 0.10111704470857531}",20,9,9.674857673117106,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,10,0,1,0,0
229,False,"{'a': 0.5, 'e': 0.10010587426148955}",25,8,-16.879034289047272,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1,16,0,0,0,1
230,False,"{'a': 0.5, 'e': 0.09910481551887466}",20,11,17.58294673650961,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
231,False,"{'a': 0.5, 'e': 0.0981137673636859}",20,0,7.1824543002721235,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1,18,0,2,0,0
232,False,"{'a': 0.5, 'e': 0.09713262969004904}",20,6,28.610083849226083,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
233,False,"{'a': 0.5, 'e': 0.09616130339314856}",20,0,-34.93122488913352,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0,17,1,0,1,1
234,False,"{'a': 0.5, 'e': 0.09519969035921708}",20,12,1.9612380454578464,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,7,0,1,0,0
235,False,"{'a': 0.5, 'e': 0.0942476934556249}",20,8,20.388215626416866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
236,False,"{'a': 0.5, 'e': 0.09330521652106866}",20,5,24.4204763525691,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
237,False,"{'a': 0.5, 'e': 0.09237216435585796}",20,10,16.9277292620915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
238,False,"{'a': 0.5, 'e': 0.09144844271229938}",25,18,14.563469361743579,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
239,False,"{'a': 0.5, 'e': 0.0905339582851764}",20,16,9.44166865005298,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
240,False,"{'a': 0.5, 'e': 0.08962861870232462}",20,11,8.204342237652602,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1,8,1,0,0,0
241,False,"{'a': 0.5, 'e': 0.08873233251530138}",30,11,20.844347834109012,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1,18,0,1,0,0
242,False,"{'a': 0.5, 'e': 0.08784500919014836}",30,18,16.13836536653318,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1,11,1,0,0,0
243,False,"{'a': 0.5, 'e': 0.08696655909824688}",25,15,22.408045840662364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
244,False,"{'a': 0.5, 'e': 0.0860968935072644}",35,21,26.580862584644258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
245,False,"{'a': 0.5, 'e': 0.08523592457219176}",35,21,25.90439235978631,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
246,False,"{'a': 0.5, 'e': 0.08438356532646984}",20,0,20.056757002965465,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,19,0,1,0,0
247,False,"{'a': 0.5, 'e': 0.08353972967320515}",35,21,4.239858126762039,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,13,0,0,1,0
248,False,"{'a': 0.5, 'e': 0.0827043323764731}",20,9,9.25357110143548,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,10,0,1,0,0
249,False,"{'a': 0.5, 'e': 0.08187728905270836}",30,18,8.392565260266524,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,11,0,1,0,0
250,False,"{'a': 0.5, 'e': 0.08105851616218128}",20,10,7.540823236989452,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,9,0,1,0,0
251,False,"{'a': 0.5, 'e': 0.08024793100055946}",20,6,25.307936912776885,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
252,False,"{'a': 0.5, 'e': 0.07944545169055386}",30,20,18.83561203697926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
253,False,"{'a': 0.5, 'e': 0.07865099717364833}",20,16,7.702076541134117,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,4,0,0,0,0
254,False,"{'a': 0.5, 'e': 0.07786448720191184}",30,18,19.911737813889008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
255,False,"{'a': 0.5, 'e': 0.07708584232989273}",20,6,26.93886081328645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
256,False,"{'a': 0.5, 'e': 0.0763149839065938}",25,10,28.56414421603791,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
257,False,"{'a': 0.5, 'e': 0.07555183406752786}",25,15,18.27542905548904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
258,False,"{'a': 0.5, 'e': 0.07479631572685258}",20,14,9.492897213988094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,6,0,0,0,0
259,False,"{'a': 0.5, 'e': 0.07404835256958406}",30,18,22.237475092965624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
260,False,"{'a': 0.5, 'e': 0.07330786904388821}",20,8,20.564941279844412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
261,False,"{'a': 0.5, 'e': 0.07257479035344933}",30,3,26.31524205376687,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1,26,0,1,0,0
262,False,"{'a': 0.5, 'e': 0.07184904244991483}",25,13,24.35692425763458,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
263,False,"{'a': 0.5, 'e': 0.07113055202541568}",25,9,28.893070710698584,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,16,0,0,0,0
264,False,"{'a': 0.5, 'e': 0.07041924650516153}",20,11,17.208565600622414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
265,False,"{'a': 0.5, 'e': 0.06971505404010991}",25,15,15.323157566718628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
266,False,"{'a': 0.5, 'e': 0.06901790349970881}",30,16,21.720007082006024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
